race_id,lapno,position,driver_id,laptime,racetime,gap,interval,compound,tireage,pitintime,pitstopduration,nextcompound,startlapprog_vsc,endlapprog_vsc,age_vsc,startlapprog_sc,endlapprog_sc,age_sc,lpt_slp,dt_rank,sc_pit
21.0,40.0,5.0,15.0,109.347,4439.68,43.652,2.547,A2,15.0,2015-03-29 16:17:30,25.002,A1,,,,,,,-0.436876315789474,0.0,False
21.0,40.0,7.0,27.0,114.152,4457.472,61.444,3.111,A1,20.0,2015-03-29 16:17:48,24.768,A2,,,,,,,-0.4187042510121459,0.0,False
21.0,41.0,2.0,3.0,108.839,4509.711,9.594,9.594,A1,15.0,2015-03-29 16:18:40,24.336,A2,,,,,,,-0.42753996247654785,-1.0,True
21.0,42.0,16.0,28.0,118.115,4859.358,255.551,137.57,A2,20.0,2015-03-29 16:24:30,29.202,A2,,,,,,,-0.22790435540069698,1.0,False
21.0,43.0,13.0,26.0,113.051,4818.409,110.788,6.97,A1,13.0,2015-03-29 16:23:49,25.204,A2,,,,,,,-0.39918483105096836,1.0,False
21.0,44.0,12.0,7.0,112.249,4923.529,111.68,5.256,A1,13.0,2015-03-29 16:25:34,35.351,A1,,,,,,,-0.32842358803986704,-2.0,True
22.0,10.0,11.0,26.0,111.53,1070.682,26.29,0.476,A3,12.0,2015-04-12 14:21:26,23.409,A2,,,,,,,-0.3190833333333325,3.0,False
22.0,11.0,9.0,21.0,110.216,1174.076,25.285,0.363,A3,11.0,2015-04-12 14:23:09,22.47,A2,,,,,,,-0.38403636363636307,-7.0,True
22.0,11.0,12.0,16.0,111.124,1184.176,35.385,2.985,A3,11.0,2015-04-12 14:23:19,22.829,A3,,,,,,,-0.632351515151515,1.0,False
22.0,12.0,7.0,22.0,110.524,1277.217,24.491,7.446,A3,14.0,2015-04-12 14:24:52,23.421,A2,,,,,,,-0.1985090909090909,0.0,False
22.0,12.0,9.0,27.0,110.27,1283.983,31.257,0.903,A3,12.0,2015-04-12 14:24:59,24.256,A2,,,,,,,-0.377336363636364,1.0,False
22.0,12.0,14.0,5.0,111.064,1299.489,46.763,2.745,A3,12.0,2015-04-12 14:25:14,23.238,A2,,,,,,,-0.49902727272727276,2.0,False
22.0,13.0,4.0,12.0,109.454,1368.346,11.931,2.864,A3,15.0,2015-04-12 14:26:23,22.488,A3,,,,,,,-0.12006993006993025,1.0,False
22.0,13.0,6.0,9.0,110.535,1377.818,21.403,2.129,A3,15.0,2015-04-12 14:26:33,23.145,A2,,,,,,,-0.11475174825174808,1.0,False
22.0,14.0,2.0,1.0,108.299,1464.714,1.054,1.054,A3,16.0,2015-04-12 14:28:00,22.645,A3,,,,,,,-0.08054945054945005,1.0,False
22.0,14.0,4.0,15.0,109.88,1485.569,21.909,15.363,A3,16.0,2015-04-12 14:28:20,23.084,A2,,,,,,,-0.07449450549450576,-2.0,True
22.0,14.0,7.0,19.0,111.388,1501.408,37.748,0.741,A3,16.0,2015-04-12 14:28:36,23.846,A3,,,,,,,-0.15818131868131866,-3.0,True
22.0,14.0,8.0,2.0,110.443,1503.207,39.547,1.799,A3,16.0,2015-04-12 14:28:38,22.635,A3,,,,,,,-0.46091758241758235,-1.0,True
22.0,14.0,14.0,10.0,111.721,1515.799,52.139,0.616,A3,14.0,2015-04-12 14:28:51,23.936,A3,,,,,,,-0.3654780219780219,1.0,False
22.0,15.0,1.0,3.0,109.469,1573.129,0.0,0.0,A3,17.0,2015-04-12 14:29:48,22.483,A3,,,,,,,-0.05366593406593433,-1.0,True
22.0,15.0,2.0,11.0,110.17,1580.376,7.247,7.247,A3,17.0,2015-04-12 14:29:55,22.818,A3,,,,,,,-0.10798241758241735,-2.0,True
22.0,16.0,17.0,24.0,114.325,1760.46,69.279,14.414,A3,16.0,2015-04-12 14:32:55,24.132,A2,,,,,,,-0.28201785714285715,2.0,False
22.0,17.0,17.0,28.0,114.809,1876.287,80.237,24.645,A3,17.0,2015-04-12 14:34:51,25.938,A2,,,,,,,-0.14904411764705916,1.0,False
22.0,19.0,14.0,25.0,111.571,2060.232,55.928,11.934,A2,19.0,2015-04-12 14:37:55,23.795,A3,,,,,,,-0.24510526315789494,0.0,False
22.0,26.0,13.0,16.0,110.282,2788.477,58.148,3.289,A3,15.0,2015-04-12 14:50:03,23.338,A3,,,,,,,-0.1558715384615384,2.0,False
22.0,30.0,4.0,12.0,108.687,3154.471,10.604,0.061,A3,17.0,2015-04-12 14:56:09,22.444,A2,,,,,,,-0.07979408866995066,1.0,False
22.0,30.0,12.0,19.0,112.103,3217.303,73.436,7.455,A3,16.0,2015-04-12 14:57:12,24.589,A2,,,,,,,-0.0711123152709361,2.0,False
22.0,31.0,2.0,3.0,107.946,3255.093,9.018,9.018,A3,16.0,2015-04-12 14:57:50,22.829,A2,,,,,,,-0.04471390433815363,0.0,False
22.0,31.0,11.0,26.0,110.862,3317.815,71.74,2.368,A2,21.0,2015-04-12 14:58:53,23.732,A2,,,,,,,-0.0884838709677419,3.0,False
22.0,32.0,8.0,22.0,110.36,3414.819,66.447,8.838,A2,20.0,2015-04-12 15:00:30,23.605,A2,,,,,,,-0.048718951612903294,1.0,False
22.0,32.0,9.0,27.0,110.39,3420.02,71.648,5.201,A2,20.0,2015-04-12 15:00:35,23.258,A2,,,,,,,-0.09151935483870963,1.0,False
22.0,32.0,13.0,10.0,111.201,3441.864,93.492,0.645,A3,18.0,2015-04-12 15:00:57,23.273,A2,,,,,,,-0.14287096774193553,0.0,False
22.0,33.0,1.0,1.0,107.504,3455.876,0.0,0.0,A3,19.0,2015-04-12 15:01:11,22.235,A2,,,,,,,-0.07005901759530786,0.0,False
22.0,33.0,12.0,21.0,141.283,3547.264,91.388,2.244,A2,22.0,2015-04-12 15:02:42,22.899,A2,,,,,,,-0.07559842375366577,-4.0,True
22.0,34.0,1.0,11.0,108.815,3574.532,0.0,0.0,A3,19.0,2015-04-12 15:03:09,22.453,A2,,,,,,,-0.07070053475935824,-3.0,True
22.0,34.0,5.0,9.0,109.55,3601.857,27.325,15.149,A2,21.0,2015-04-12 15:03:37,23.317,A2,,,,,,,-0.05928542780748677,0.0,False
22.0,35.0,5.0,15.0,109.044,3713.222,32.75,17.81,A2,21.0,2015-04-12 15:05:28,23.582,A2,,,,,,,-0.05719847211611924,-1.0,True
22.0,35.0,13.0,5.0,111.416,3772.667,92.195,12.235,A2,23.0,2015-04-12 15:06:28,23.345,A3,,,,,,,-0.10522796027501916,1.0,False
22.0,36.0,8.0,2.0,110.627,3850.329,66.16,1.541,A3,22.0,2015-04-12 15:07:45,22.897,A2,,,,,,,-0.09627310924369759,-1.0,True
22.0,38.0,17.0,24.0,114.48,4193.869,203.511,79.09,A2,22.0,2015-04-12 15:13:29,24.054,A3,,,,,,,-0.03020697012802275,2.0,False
22.0,39.0,16.0,25.0,110.117,4224.896,131.775,14.527,A3,20.0,2015-04-12 15:14:00,23.424,A3,,,,,,,-0.1180672940146624,2.0,False
22.0,40.0,17.0,28.0,115.244,4424.378,227.441,74.399,A2,23.0,2015-04-12 15:17:19,24.088,A3,,,,,,,-0.033032186234817816,1.0,False
22.0,41.0,10.0,16.0,111.389,4387.309,87.123,5.942,A3,15.0,2015-04-12 15:16:42,23.144,A2,,,,,,,-0.08418724202626644,-1.0,True
22.0,48.0,15.0,21.0,126.722,5174.797,153.204,17.247,A2,15.0,2015-04-12 15:29:49,17.912,,,,,,,,0.021498959296947208,-1.0,True
23.0,6.0,17.0,27.0,106.696,626.262,26.971,2.877,A3,6.0,2015-04-19 18:14:10,39.338,A2,,,,,,,-1.3010999999999984,1.0,False
23.0,10.0,9.0,7.0,104.82,1024.239,23.879,0.567,A3,12.0,2015-04-19 18:20:48,26.652,A3,,,,,,,-0.19293333333333296,-4.0,True
23.0,10.0,14.0,26.0,105.928,1031.449,31.089,0.088,A3,10.0,2015-04-19 18:20:56,25.459,A3,,,,,,,-0.3674166666666662,2.0,False
23.0,10.0,15.0,9.0,105.864,1032.516,32.156,1.067,A3,12.0,2015-04-19 18:20:57,24.894,A3,,,,,,,-0.5575833333333327,5.0,False
23.0,10.0,16.0,21.0,105.144,1033.444,33.084,0.928,A2,10.0,2015-04-19 18:20:58,30.426,A3,,,,,,,-0.5609833333333332,1.0,False
23.0,11.0,9.0,19.0,105.312,1128.984,28.256,1.368,A3,11.0,2015-04-19 18:22:33,26.045,A3,,,,,,,-0.12224242424242411,-5.0,True
23.0,11.0,12.0,25.0,107.627,1135.496,34.768,1.826,A3,13.0,2015-04-19 18:22:40,32.647,A2,,,,,,,-0.12199393939393971,-3.0,True
23.0,12.0,7.0,22.0,105.241,1227.298,25.207,8.563,A3,14.0,2015-04-19 18:24:12,24.735,A3,,,,,,,-0.05113636363636388,0.0,False
23.0,13.0,4.0,12.0,104.118,1313.805,10.933,1.763,A3,15.0,2015-04-19 18:25:38,24.509,A3,,,,,,,0.10847202797202789,-1.0,True
23.0,13.0,9.0,5.0,106.103,1344.049,41.177,4.493,A3,13.0,2015-04-19 18:26:08,25.37,A2,,,,,,,-0.1094545454545451,-2.0,True
23.0,14.0,2.0,3.0,103.611,1412.188,8.193,8.193,A3,16.0,2015-04-19 18:27:16,25.311,A3,,,,,,,-0.008934065934065429,-1.0,True
23.0,14.0,4.0,15.0,105.572,1423.568,19.573,10.378,A3,16.0,2015-04-19 18:27:28,25.293,A3,,,,,,,0.00715934065934006,0.0,False
23.0,14.0,5.0,2.0,104.553,1425.068,21.073,1.5,A3,16.0,2015-04-19 18:27:29,25.723,A3,,,,,,,-0.07128021978021969,-1.0,True
23.0,15.0,1.0,1.0,103.877,1507.872,0.0,0.0,A3,17.0,2015-04-19 18:28:52,25.791,A3,,,,,,,0.09535604395604402,0.0,False
23.0,15.0,8.0,8.0,105.467,1547.633,39.761,1.357,A3,15.0,2015-04-19 18:29:32,25.421,A3,,,,,,,-0.21880879120879085,-1.0,True
23.0,17.0,1.0,11.0,104.164,1719.225,0.0,0.0,A3,19.0,2015-04-19 18:32:23,24.773,A2,,,,,,,0.007098529411764305,-1.0,True
23.0,17.0,7.0,16.0,106.296,1746.866,27.641,1.289,A3,17.0,2015-04-19 18:32:51,25.573,A3,,,,,,,-0.06536176470588242,-1.0,True
23.0,18.0,19.0,28.0,111.719,1919.839,95.091,16.392,A3,18.0,2015-04-19 18:35:44,25.834,A3,,,,,,,0.06289460784313734,2.0,False
23.0,19.0,18.0,24.0,109.973,2013.42,89.388,26.155,A3,19.0,2015-04-19 18:37:18,26.103,A3,,,,,,,-0.013662538699690838,2.0,False
23.0,24.0,11.0,26.0,104.871,2468.189,48.675,1.166,A3,14.0,2015-04-19 18:44:52,25.898,A3,,,,,,,-0.1480533596837942,-1.0,True
23.0,24.0,12.0,9.0,106.002,2468.808,49.294,0.619,A3,14.0,2015-04-19 18:44:53,25.017,A2,,,,,,,-0.15791106719367576,2.0,False
23.0,24.0,13.0,21.0,105.057,2469.495,49.981,0.687,A3,14.0,2015-04-19 18:44:54,24.31,A3,,,,,,,-0.2114743083003951,-2.0,True
23.0,25.0,8.0,19.0,104.192,2561.31,42.877,6.646,A3,14.0,2015-04-19 18:46:26,49.162,A3,,,,,,,-0.1112452173913047,-6.0,True
23.0,25.0,10.0,7.0,104.907,2568.6,50.167,1.303,A3,15.0,2015-04-19 18:46:33,24.679,A2,,,,,,,-0.07825608695652178,-3.0,True
23.0,29.0,15.0,25.0,104.928,2998.882,83.047,7.268,A2,18.0,2015-04-19 18:53:43,26.593,,,,,,,,-0.08091351943076068,0.0,False
23.0,30.0,16.0,27.0,104.937,3112.32,96.952,8.648,A2,24.0,2015-04-19 18:55:37,27.225,A3,,,,,,,-0.20996600985221692,0.0,False
23.0,31.0,7.0,22.0,105.04,3168.209,53.39,18.872,A3,19.0,2015-04-19 18:56:32,25.259,A2,,,,,,,-0.05683136818687411,0.0,False
23.0,32.0,3.0,12.0,103.027,3227.035,12.665,7.027,A3,19.0,2015-04-19 18:57:31,24.449,A2,,,,,,,-0.058310483870967614,-2.0,True
23.0,33.0,1.0,1.0,102.217,3316.587,0.0,0.0,A3,18.0,2015-04-19 18:59:01,24.528,A2,,,,,,,-0.04314589442815263,0.0,False
23.0,33.0,5.0,15.0,105.08,3349.082,32.495,3.296,A3,19.0,2015-04-19 18:59:33,24.623,A2,,,,,,,-0.05186436950146637,1.0,False
23.0,33.0,17.0,24.0,107.293,3485.253,168.666,50.058,A3,14.0,2015-04-19 19:01:49,26.479,A2,,,,,,,-0.0815494868035193,1.0,False
23.0,34.0,1.0,3.0,103.03,3423.512,0.0,0.0,A3,20.0,2015-04-19 19:00:48,25.418,A2,,,,,,,-0.05359725935828878,-2.0,True
23.0,34.0,10.0,8.0,105.112,3488.723,65.211,1.596,A3,19.0,2015-04-19 19:01:53,24.692,A2,,,,,,,-0.10840808823529409,1.0,False
23.0,34.0,18.0,28.0,109.146,3619.871,196.359,7.973,A3,16.0,2015-04-19 19:04:04,27.573,A2,,,,,,,-0.0373475935828878,1.0,False
23.0,35.0,5.0,2.0,104.355,3557.711,31.16,16.363,A3,21.0,2015-04-19 19:03:02,24.943,A2,,,,,,,-0.05948174178762413,-1.0,True
23.0,35.0,14.0,5.0,104.509,3606.577,80.026,1.39,A2,22.0,2015-04-19 19:03:51,24.878,A3,,,,,,,-0.07602994652406429,3.0,False
23.0,36.0,4.0,12.0,103.492,3644.838,18.403,6.164,A2,4.0,2015-04-19 19:04:29,33.921,A2,,,,,,,0.016243697478991688,-1.0,True
23.0,37.0,9.0,16.0,104.827,3786.134,60.108,0.533,A3,20.0,2015-04-19 19:06:50,25.288,A2,,,,,,,-0.06410283140283134,1.0,False
23.0,37.0,14.0,19.0,103.16,3808.775,82.749,0.845,A3,12.0,2015-04-19 19:07:13,26.042,A2,,,,,,,-0.025496138996139117,0.0,False
23.0,38.0,11.0,7.0,104.108,3905.338,79.647,4.064,A2,13.0,2015-04-19 19:08:50,24.979,A2,,,,,,,-0.03481199620673303,-2.0,True
23.0,40.0,2.0,11.0,104.5,4030.875,4.975,4.975,A2,23.0,2015-04-19 19:10:55,24.547,A3,,,,,,,-0.057064777327935245,0.0,False
23.0,41.0,8.0,21.0,103.42,4186.829,61.81,1.634,A3,17.0,2015-04-19 19:13:31,107.394,A3,,,,,,,-0.13036369606003756,-7.0,True
23.0,41.0,12.0,26.0,104.757,4209.497,84.478,2.537,A3,17.0,2015-04-19 19:13:54,26.21,A2,,,,,,,-0.06771744840525326,0.0,False
24.0,10.0,18.0,7.0,98.005,967.422,45.588,1.144,A2,10.0,2015-05-10 14:19:46,22.659,A2,,,,,,,-0.8849333333333346,3.0,False
24.0,11.0,16.0,8.0,98.232,1059.359,45.325,0.557,A2,13.0,2015-05-10 14:21:18,22.667,A2,,,,,,,-0.5972181818181828,6.0,False
24.0,11.0,17.0,10.0,98.323,1064.601,50.567,5.242,A2,11.0,2015-05-10 14:21:23,22.589,A1,,,,,,,-0.7477212121212118,1.0,False
24.0,12.0,15.0,26.0,98.232,1155.713,49.55,1.905,A2,12.0,2015-05-10 14:22:55,22.677,A2,,,,,,,-0.516690909090909,3.0,False
24.0,13.0,3.0,1.0,95.648,1210.217,11.853,4.084,A2,15.0,2015-05-10 14:23:49,24.586,A2,,,,,,,-0.2336328671328671,1.0,False
24.0,13.0,9.0,2.0,96.742,1238.707,40.343,0.675,A2,15.0,2015-05-10 14:24:18,22.44,A2,,,,,,,-0.41622027972027975,2.0,False
24.0,13.0,10.0,27.0,98.738,1240.024,41.66,1.317,A2,15.0,2015-05-10 14:24:19,24.396,A1,,,,,,,-0.25492307692307686,-1.0,True
24.0,14.0,2.0,12.0,95.928,1302.061,11.25,11.25,A2,16.0,2015-05-10 14:25:21,21.762,A2,,,,,,,-0.15613736263736194,-1.0,True
24.0,14.0,5.0,9.0,96.684,1318.298,27.487,9.484,A2,16.0,2015-05-10 14:25:37,22.139,A2,,,,,,,-0.36753296703296706,-1.0,True
24.0,14.0,7.0,21.0,97.97,1328.667,37.856,6.385,A2,14.0,2015-05-10 14:25:48,24.976,A2,,,,,,,-0.39095054945054936,-9.0,True
24.0,14.0,10.0,25.0,97.444,1338.81,47.999,0.864,A2,16.0,2015-05-10 14:25:58,22.859,A1,,,,,,,-0.2819945054945053,1.0,False
24.0,15.0,1.0,3.0,95.74,1386.551,0.0,0.0,A2,17.0,2015-05-10 14:26:45,21.87,A2,,,,,,,-0.08344835164835168,0.0,False
24.0,15.0,3.0,15.0,95.919,1402.448,15.897,1.13,A2,17.0,2015-05-10 14:27:01,22.082,A2,,,,,,,-0.17670549450549464,-1.0,True
24.0,15.0,6.0,22.0,97.243,1428.925,42.374,15.61,A2,15.0,2015-05-10 14:27:28,23.309,A2,,,,,,,-0.3296483516483515,-2.0,True
24.0,15.0,12.0,21.0,118.037,1446.704,60.153,2.895,A2,1.0,2015-05-10 14:27:46,32.459,A2,,,,,,,-0.21844615384615385,-4.0,True
24.0,16.0,18.0,24.0,100.618,1570.091,76.219,10.728,A2,16.0,2015-05-10 14:29:49,24.687,A2,,,,,,,-0.2703964285714285,1.0,False
24.0,17.0,2.0,11.0,96.178,1590.05,1.047,1.047,A2,19.0,2015-05-10 14:30:09,22.623,A1,,,,,,,-0.19832058823529394,-3.0,True
24.0,17.0,19.0,28.0,101.07,1673.851,84.848,9.786,A2,17.0,2015-05-10 14:31:33,24.631,A2,,,,,,,-0.13086617647058818,1.0,False
24.0,18.0,10.0,19.0,98.496,1724.088,43.57,1.416,A2,18.0,2015-05-10 14:32:23,25.272,A2,,,,,,,-0.27928676470588254,-4.0,True
24.0,19.0,10.0,16.0,97.991,1819.779,47.772,0.114,A2,19.0,2015-05-10 14:33:59,22.468,A1,,,,,,,-0.25080082559339595,-3.0,True
24.0,21.0,7.0,5.0,97.703,2001.822,47.049,20.425,A2,21.0,2015-05-10 14:37:01,23.728,A1,,,,,,,-0.1883075187969926,-9.0,True
24.0,26.0,14.0,7.0,97.88,2493.88,80.646,1.045,A2,16.0,2015-05-10 14:45:13,22.534,A2,,,,,,,-0.2136576923076922,-1.0,True
24.0,27.0,16.0,10.0,98.203,2606.399,100.636,5.83,A1,16.0,2015-05-10 14:47:05,23.327,A2,,,,,,,-0.15922803418803416,0.0,False
24.0,30.0,19.0,28.0,101.955,2963.818,183.971,19.013,A2,13.0,2015-05-10 14:53:03,23.07,A1,,,,,,,-0.028343842364531968,1.0,False
24.0,32.0,3.0,1.0,95.769,2978.591,15.327,5.024,A2,19.0,2015-05-10 14:53:17,22.727,A1,,,,,,,-0.07006411290322576,1.0,False
24.0,32.0,6.0,9.0,96.249,3002.124,38.86,6.854,A2,18.0,2015-05-10 14:53:41,22.629,A1,,,,,,,-0.10956814516129022,0.0,False
24.0,32.0,18.0,24.0,101.514,3142.89,179.626,52.318,A2,16.0,2015-05-10 14:56:02,23.043,A1,,,,,,,-0.0870762096774193,1.0,False
24.0,36.0,16.0,16.0,97.204,3444.479,112.642,0.077,A1,17.0,2015-05-10 15:01:03,22.426,A2,,,,,,,-0.06643641456582634,3.0,False
24.0,37.0,11.0,27.0,97.82,3520.189,96.269,1.072,A1,24.0,2015-05-10 15:02:19,22.607,A1,,,,,,,-0.0859646074646075,0.0,False
24.0,38.0,9.0,8.0,97.516,3608.797,92.997,15.829,A2,27.0,2015-05-10 15:03:48,22.273,A1,,,,,,,-0.12948340445708864,-1.0,True
24.0,39.0,11.0,26.0,98.029,3716.16,108.775,3.159,A2,27.0,2015-05-10 15:05:35,23.186,A1,,,,,,,-0.10458660684976465,-1.0,True
24.0,40.0,2.0,12.0,96.714,3719.131,20.147,20.147,A2,26.0,2015-05-10 15:05:38,21.836,A1,,,,,,,-0.03550951417004048,-1.0,True
24.0,40.0,8.0,22.0,97.464,3784.183,85.199,10.945,A2,25.0,2015-05-10 15:06:43,33.256,A1,,,,,,,-0.09260485829959517,0.0,False
24.0,41.0,5.0,11.0,96.471,3836.045,45.449,7.291,A1,24.0,2015-05-10 15:07:35,21.789,A2,,,,,,,-0.04381894934333964,0.0,False
24.0,42.0,3.0,15.0,96.366,3917.898,36.08,11.664,A2,27.0,2015-05-10 15:08:57,21.8,A1,,,,,,,-0.0399092334494774,-1.0,True
24.0,42.0,7.0,2.0,96.347,3962.805,80.987,18.455,A2,29.0,2015-05-10 15:09:42,24.884,A1,,,,,,,-0.0950618466898957,0.0,False
24.0,42.0,8.0,25.0,96.338,3988.893,107.075,26.088,A1,28.0,2015-05-10 15:10:08,22.178,A2,,,,,,,-0.08947421602787452,-1.0,True
24.0,43.0,14.0,21.0,97.23,4101.925,128.314,1.268,A2,28.0,2015-05-10 15:12:01,22.575,A1,,,,,,,-0.10116238554412123,-2.0,True
24.0,44.0,16.0,10.0,96.283,4210.579,144.969,8.244,A2,17.0,2015-05-10 15:13:49,24.066,A2,,,,,,,-0.12792011476895188,0.0,False
24.0,45.0,1.0,3.0,95.985,4161.595,0.0,0.0,A2,30.0,2015-05-10 15:13:00,22.452,A1,,,,,,,-0.0358677942212826,0.0,False
24.0,45.0,10.0,19.0,99.152,4280.62,119.025,2.016,A2,27.0,2015-05-10 15:15:00,22.872,A1,,,,,,,-0.0848841437632136,-4.0,True
24.0,47.0,6.0,9.0,97.032,4404.728,46.39,6.836,A1,15.0,2015-05-10 15:17:04,22.257,A2,,,,,,,-0.056665063213074345,0.0,False
24.0,47.0,17.0,24.0,100.082,4611.655,253.317,106.038,A1,15.0,2015-05-10 15:20:31,22.796,A2,,,,,,,-0.05150015417823005,0.0,False
24.0,49.0,13.0,7.0,97.071,4665.015,125.917,2.879,A2,23.0,2015-05-10 15:21:24,22.545,A1,,,,,,,-0.09616120277898388,-2.0,True
24.0,49.0,18.0,28.0,100.662,4836.504,297.406,16.159,A1,19.0,2015-05-10 15:24:15,24.2,A2,,,,,,,-0.030176183239253123,0.0,False
24.0,51.0,2.0,1.0,94.037,4724.25,1.761,1.761,A1,19.0,2015-05-10 15:22:23,21.965,A2,,,,,,,-0.06524316926770712,0.0,False
25.0,1.0,19.0,7.0,146.277,146.277,60.051,44.609,A3,1.0,2015-05-24 14:04:47,34.773,A4,,,,,,,,8.0,False
25.0,1.0,20.0,9.0,171.051,171.051,84.825,24.774,A4,1.0,2015-05-24 14:05:03,42.934,A3,,,,,,,,5.0,False
25.0,12.0,16.0,25.0,99.645,1032.238,59.815,0.498,A4,12.0,2015-05-24 14:19:42,25.306,A3,,,,,,,-0.8812454545454543,6.0,False
25.0,14.0,13.0,15.0,98.823,1192.584,58.742,22.436,A3,14.0,2015-05-24 14:22:23,24.641,A4,,,,,,,-0.6712362637362635,-1.0,True
25.0,14.0,14.0,19.0,100.189,1195.335,61.493,2.751,A4,14.0,2015-05-24 14:22:25,25.618,A3,,,,,,,-0.68610989010989,1.0,False
25.0,17.0,12.0,22.0,98.671,1430.88,56.036,19.452,A4,17.0,2015-05-24 14:26:21,25.077,A3,,,,,,,-0.5477632352941174,0.0,False
25.0,18.0,11.0,26.0,99.697,1511.125,54.816,21.49,A4,18.0,2015-05-24 14:27:40,25.732,A3,,,,,,,-0.47497794117647074,2.0,False
25.0,28.0,8.0,8.0,99.072,2292.939,34.854,7.031,A4,30.0,2015-05-24 14:40:43,25.119,A3,,,,,,,-0.07998901098901087,4.0,False
25.0,29.0,13.0,27.0,126.104,2412.012,74.073,1.063,A4,31.0,2015-05-24 14:42:14,52.821,A3,,,,,,,-0.16659113300492626,2.0,False
25.0,31.0,16.0,7.0,98.997,2611.343,112.642,18.823,A4,30.0,2015-05-24 14:46:02,24.758,A3,,,,,,,-0.3780302558398221,5.0,False
25.0,32.0,9.0,5.0,103.473,2646.346,67.497,28.09,A3,32.0,2015-05-24 14:46:31,30.345,A4,,,,,,,-0.1650564516129032,0.0,False
25.0,33.0,19.0,24.0,107.371,2873.162,213.237,39.045,A3,33.0,2015-05-24 14:50:20,28.606,A4,,,,,,,0.041846224340175896,2.0,False
25.0,35.0,8.0,10.0,98.586,2878.032,56.629,16.777,A4,37.0,2015-05-24 14:50:28,25.062,A3,,,,,,,-0.1292663101604277,0.0,False
25.0,35.0,18.0,28.0,106.307,3025.11,203.707,32.995,A3,35.0,2015-05-24 14:52:53,27.554,A4,,,,,,,-0.042694423223835036,2.0,False
25.0,36.0,4.0,12.0,97.356,2928.375,26.581,1.425,A4,38.0,2015-05-24 14:51:19,24.851,A3,,,,,,,-0.043605602240896185,2.0,False
25.0,36.0,6.0,2.0,98.798,2943.388,41.594,2.323,A4,38.0,2015-05-24 14:51:34,24.501,A3,,,,,,,-0.05472436974789909,1.0,False
25.0,36.0,7.0,16.0,98.853,2953.047,51.253,9.659,A4,38.0,2015-05-24 14:51:43,24.733,A3,,,,,,,-0.060810084033613425,0.0,False
25.0,37.0,2.0,3.0,97.307,3006.529,24.356,24.356,A4,39.0,2015-05-24 14:52:37,24.789,A3,,,,,,,-0.037703989703989645,1.0,False
25.0,37.0,5.0,11.0,96.15,3023.1,40.927,2.0,A4,39.0,2015-05-24 14:52:54,24.177,A3,,,,,,,-0.05627104247104255,-1.0,True
25.0,38.0,1.0,1.0,96.182,3078.355,0.0,0.0,A4,40.0,2015-05-24 14:53:49,24.181,A3,,,,,,,-0.031115931721194767,-2.0,True
25.0,38.0,16.0,19.0,99.871,3181.413,103.058,3.389,A3,24.0,2015-05-24 14:55:31,25.398,A4,,,,,,,-0.13847842579421518,3.0,False
25.0,39.0,17.0,9.0,99.805,3337.928,176.635,72.628,A3,38.0,2015-05-24 14:58:08,24.97,A4,,,,,,,-0.39731403873509136,2.0,False
25.0,46.0,13.0,27.0,98.784,3815.967,96.074,8.125,A3,17.0,2015-05-24 15:06:05,25.736,A4,,,,,,,-0.010851251646903927,2.0,False
25.0,56.0,15.0,15.0,99.606,4639.098,118.867,6.077,A4,42.0,2015-05-24 15:19:50,24.412,A4,,,,,,,-0.0624766233766234,1.0,False
25.0,62.0,16.0,9.0,119.733,5242.689,245.025,121.903,A4,23.0,2015-05-24 15:29:53,24.395,A4,0.042,0.309,0.267,0.309,1.0,0.691,-0.18488080380750932,1.0,False
25.0,64.0,7.0,16.0,120.31,5247.166,77.056,30.863,A3,28.0,2015-05-24 15:29:57,25.119,A4,0.01,0.275,0.266,0.275,1.0,0.725,-0.03332949308755756,0.0,False
25.0,64.0,8.0,10.0,128.02,5266.72,96.61,19.554,A3,29.0,2015-05-24 15:30:17,24.661,A4,0.0,0.166,0.29,0.166,1.0,0.834,-0.04084514208909368,0.0,False
25.0,64.0,9.0,26.0,119.948,5306.707,136.597,39.987,A3,46.0,2015-05-24 15:30:55,26.42,A4,,,,0.0,1.0,1.276,-0.03404737903225806,0.0,False
25.0,65.0,3.0,1.0,131.321,5301.431,2.216,1.192,A3,27.0,2015-05-24 15:30:51,25.495,A4,,,,0.0,1.0,1.109,-0.00043585164835160093,0.0,False
25.0,65.0,6.0,2.0,119.2,5335.503,36.288,16.349,A3,29.0,2015-05-24 15:31:26,24.244,A4,,,,0.0,1.0,1.549,-0.0007392628205127907,1.0,False
25.0,69.0,13.0,19.0,102.634,5865.075,58.34,18.954,A4,31.0,2015-05-24 15:40:15,25.234,A4,,,,0.0,1.0,6.567,0.11390592434248197,0.0,False
26.0,1.0,20.0,10.0,106.219,106.219,21.059,8.303,A3,1.0,2015-06-07 14:04:39,18.057,,,,,,,,,3.0,False
26.0,7.0,20.0,12.0,101.133,601.713,41.982,2.736,A4,7.0,2015-06-07 14:12:45,27.241,A3,,,,,,,-2.1134285714285705,15.0,False
26.0,17.0,12.0,21.0,96.045,1389.066,44.041,2.045,A4,19.0,2015-06-07 14:25:56,23.66,A3,,,,,,,-0.2319455882352939,5.0,False
26.0,23.0,16.0,2.0,96.699,1881.066,64.831,3.985,A4,25.0,2015-06-07 14:34:08,23.997,A3,,,,,,,-0.15692998306041783,3.0,False
